subepoch,validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,time,hyperparams,total time,validation_relax
101,51097.6298582712,3949.87029140791,-1128891678720,35868.9224,5082.65622116129,-2375569113088,11.7639677524567,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
151,41026.4874743579,3908.23262067448,-1635155574784,28102.6739,5100.48413785622,-2708285947904,16.5384082794189,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
201,38357.5538994678,3860.03680598172,-1716732493824,21571.6828,5095.50058659632,-2919617789952,21.216240644455,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
251,26447.1723998322,3807.81859894166,-2143235932160,18630.7293499999,5053.8743442451,-3294815059968,26.4278194904327,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
301,25971.8187158585,3752.77065867102,-2511989506048,14884.8982,4955.69233585982,-3967275499520,31.475067615509,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
351,28947.856138065,3681.41461362747,-3041958035456,15106.03425,4753.81496313947,-5157591449600,36.0587065219879,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
401,27043.8738145388,3672.2393959484,-3578051690496,14953.77925,4531.88867531138,-6858706255872,41.5397253036499,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
451,28087.6009123572,3646.92597846757,-4052202291200,17397.3329,4394.60200202823,-8299882741760,47.2837631702423,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
501,30421.9884210333,3584.62780161505,-4739986096128,19341.2889,4411.93924539013,-8898462351360,52.3776841163635,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
551,31562.4635764913,3516.3070971483,-5426823823360,19763.02,4397.95902459378,-9828739055616,57.4440243244171,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
553,31562.4635764913,3512.51219158866,-5439885410304,19763.02,4395.61858487299,-9864618180608,60.2118926048279,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
603,39375.4383825245,3490.3614920594,-5827974660096,21012.7149,4230.42179820411,-11700394786816,65.1110937595368,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
653,39375.4383825245,3464.81688832929,-6476579209216,21571.6828,4190.9573500638,-12820854865920,70.640855550766,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
703,39375.4383825245,3433.46955154995,-6712257413120,21571.6828,4230.59671899758,-12801793851392,75.7686886787415,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
753,33528.3914175088,3390.26471529946,-6984347156480,20760.4601,4235.22556435712,-12680796569600,80.9569816589356,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
803,32674.1524175089,3342.33855297352,-7392861093888,19116.1185999999,4199.83355835106,-12439375577088,85.9717271327972,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
853,30532.8879185869,3291.112998104,-7784621408256,19116.1185999999,4115.65897581193,-13027084599296,90.937881231308,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
903,30421.9884210333,3227.70197846653,-8270098202624,19341.2889,3949.88294423866,-14270516428800,95.1213545799255,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
953,30421.9884210333,3222.65513997808,-8632659083264,19116.1185999999,3770.17251250797,-15625648865280,99.55224609375,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1003,31031.5215975537,3205.48587973313,-9181613522944,19341.2889,3662.19828450327,-17364740472832,104.250127315521,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1053,31545.645768587,3156.29382639951,-9851132968960,19391.24155,3693.96929266322,-18138190053376,108.930660247803,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1103,32674.1524175089,3101.39669286168,-10493984505856,19763.02,3694.47406186203,-19136184844288,113.34706902504,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1105,32674.1524175089,3098.04294215207,-10510727118848,19763.02,3692.58581087331,-19185119789056,116.208835363388,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1155,32674.1524175089,3084.01004975679,-10849909473280,20760.4601,3550.79840820372,-21405332668416,121.309437990189,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1205,39375.4383825245,3067.61134529029,-11369456861184,21012.7149,3525.53588060619,-22256543596544,126.015488862991,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1255,36461.4932182829,3042.50914868744,-11736370905088,20760.4601,3568.61230690181,-22358765076480,130.375516653061,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1305,32674.1524175089,3002.73466764862,-12074044358656,20738.1512499999,3574.76112101343,-21893820186624,134.737404823303,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1355,33590.8933923917,2957.1024177505,-12469169815552,19763.02,3541.7339185709,-21614192230400,139.418460607529,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1405,32674.1524175089,2908.44035981744,-12839216480256,19391.24155,3465.17740957983,-21839719956480,143.620885372162,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1455,31545.6457685869,2852.17480556659,-13313102053376,19391.24155,3321.40397718482,-23157444444160,148.070695877075,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1505,31031.5215975537,2852.14588995034,-13803101093888,19391.24155,3169.92446265596,-24911156346880,152.822048425674,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1555,32674.1524175089,2843.87930204696,-14271493177344,19391.24155,3085.51173164851,-26597390286848,157.339292764664,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1605,32674.1524175089,2807.88789355159,-14915556343808,19763.02,3127.63319800088,-27506870583296,161.736739635468,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1655,32674.1524175089,2766.37595999773,-15560173682688,19763.02,3141.37608828139,-28402081857536,166.050638914108,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1657,32674.1524175089,2763.47784697011,-15576939888640,19763.02,3139.93578498972,-28445467738112,168.277207612991,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1707,32674.1524175089,2757.18464569876,-15877409865728,20738.1512499999,3022.0139870822,-30431737020416,172.289521455765,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1757,36461.4932182829,2749.67365974372,-16366399127552,21012.7149678411,3010.04984586351,-31522765668352,176.327375888824,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1807,33124.7308002378,2730.67702076083,-16733607821312,20760.4601,3055.04281803859,-31373301645312,180.284720897675,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1857,32674.1524175089,2694.50988158837,-17142623764480,20738.1512499999,3061.96068502338,-31029670707200,184.067397356033,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1907,32674.1524175089,2651.13579100605,-17535153471488,19763.02,3031.10976421627,-30883031547904,187.855737686157,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
1957,32674.1524175088,2604.83750542748,-17903371419648,19391.24155,2961.48564232521,-30773694431232,191.652873039246,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2007,31545.645768587,2555.5312258979,-18374707904512,19391.24155,2837.76163022268,-32115005587456,195.50435590744,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2057,32674.1524175089,2560.62881538387,-18838523478016,19391.2423954794,2712.60641346391,-33883638726656,199.545029401779,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2107,31545.645768587,2561.42865256406,-19326043160576,19391.24155,2650.58154045753,-35799085088768,203.602137804031,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2157,32674.1524175088,2538.69652508143,-19969734606848,20446.6991,2702.17730181462,-36615976124416,207.69397854805,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2207,32674.1524175089,2510.53281062079,-20615288324096,20446.6991,2728.85790757471,-37502974951424,211.611713647842,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2209,32674.1524175089,2508.09681201821,-20632065540096,20446.6991,2727.86662711373,-37546314694656,213.838544845581,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2259,32674.1524175089,2509.45025882995,-20932617830400,20738.1512499999,2633.75366694595,-39397332353024,217.948042869568,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2309,36461.4932182828,2510.69852297166,-21350590709760,20738.151189313,2634.71058807075,-40745880780800,222.077570438385,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2359,33124.7308002379,2497.73019466914,-21785091244032,20738.1512499999,2681.07983994684,-40333815578624,226.094654798508,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2409,32270.4918002379,2465.11197125081,-22199431856128,20738.1512499999,2688.58178755265,-40127636176896,229.924379110336,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2459,32674.1524175089,2423.88572269632,-22591393759232,20738.1512499999,2659.75604406862,-40117066530816,233.79700922966,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2509,32674.1524175089,2379.95484037988,-22957700153344,19763.02,2596.89629258175,-40008517943296,237.670882225037,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2559,32674.1524175089,2337.5751045257,-23427600613376,19763.02,2492.65781086931,-41348879089664,241.560863733292,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2609,31545.645768587,2347.8366487495,-23888107929600,19763.02,2392.96000390493,-43109459165184,245.740340709686,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2659,31545.6457685869,2357.7595180189,-24374986932224,20216.6873,2352.83379618996,-44882538266624,249.887687921524,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2709,32674.1524175089,2348.26517080753,-25019739537408,20446.6991,2413.64444193858,-45697319567360,254.165373563766,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2759,32674.1524175089,2333.43168004509,-25667247800320,20734.33955,2453.26870394348,-46583945101312,258.154951810837,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2761,32674.1524175089,2331.45945917098,-25684074299392,20734.33955,2452.72560086285,-46627255484416,260.344095230103,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2811,32270.4918002379,2340.4204941979,-25984150536192,20738.1512499999,2382.43275932114,-48365412810752,264.625787734985,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2861,33124.7308002379,2350.42609442531,-26338329100288,20738.1512499999,2396.10681067564,-49721355796480,268.965453863144,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2911,32270.4918002379,2343.47922632495,-26837284552704,20738.1512499999,2443.64515518593,-49335215587328,273.056724309921,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
2961,32270.4918002379,2314.43904284845,-27251320029184,20734.33955,2451.65604010742,-49205204746240,276.880474090576,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3011,32270.4918002379,2275.38445327703,-27642429440000,20738.1512499999,2424.84653277692,-49201975132160,280.750223398209,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3061,32674.1524175089,2233.84294118212,-28006634487808,20734.33955,2368.66872591895,-49224850866176,284.455224990845,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3111,32674.1524175089,2198.36780794788,-28475683504128,20216.6873,2283.57876978563,-50562846425088,288.240909337997,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3161,31545.6457685869,2213.83508900607,-28934797262848,20216.6873,2208.93261091516,-52320800866304,292.620630264282,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3211,32674.1524175089,2232.92601362897,-29421857669120,20446.6991,2190.58440219918,-53952896827392,297.019719600677,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3261,32270.4918002379,2236.70339012199,-30066239078400,20446.6991,2260.45600570819,-54766960902144,301.372123479843,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3311,32270.4918002379,2235.23741729157,-30713534480384,20734.33955,2312.88216589749,-55653724848128,305.319807291031,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3313,32270.4918002379,2233.72697616293,-30730352590848,20734.33955,2312.78481684052,-55697010065408,307.452516317368,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3363,32270.4918002378,2250.26078389555,-31030092234752,20734.33955,2266.22651883621,-57434114621440,311.97042632103,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3413,32270.4918002379,2268.9803363501,-31384138678272,20738.1512499999,2292.46354014585,-58645236678656,316.489502191544,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3463,32270.4918002379,2268.01446390169,-31883018633216,20734.33955,2341.0904558954,-58402470363136,320.774943828583,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3513,32270.4918002379,2242.52315384549,-32296933523456,20734.33955,2349.57939662648,-58271972982784,324.564573526382,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3563,32270.4918002379,2205.61663531828,-32687741992960,20734.33955,2324.76238764123,-58269011804160,328.36531662941,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3613,32674.1524175089,2166.34026557152,-33051489861632,20446.6991,2275.10290333798,-58432002457600,332.157080411911,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3663,32674.1524175089,2137.72918550548,-33519330918400,20446.6991,2208.99574387853,-59768794251264,336.100331783295,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3713,32674.1524175088,2158.41776872401,-33977383518208,20216.6873,2159.25436779809,-61486416265216,340.814030408859,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3763,32674.1524175089,2186.46791757941,-34463061901312,20446.6991,2162.63442773221,-63005505093632,345.471663951874,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3813,32270.4918002379,2203.505784001,-35107991715840,20734.33955,2241.63929091865,-63819468505088,350.057475328445,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3863,32270.4918002379,2215.37011924193,-35755459084288,20734.33955,2306.8240140488,-64705720745984,354.19052529335,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3865,32270.4918002379,2214.32116461644,-35772287680512,20734.33955,2307.1720736466,-64748993380352,356.409159421921,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3915,32270.4918002379,2238.4187845069,-36071932952576,20734.33955,2284.27253622977,-66485569454080,361.256106376648,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
3965,32270.4918002379,2265.85515520594,-36426584424448,20738.1512499999,2323.09573783272,-67550637457408,365.98236489296,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
4015,32270.4918002379,2270.87562820875,-36925381541888,20734.33955,2372.80740152881,-67452662710272,370.25293302536,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
4065,32270.4918002379,2248.92153159555,-37339288043520,20734.33955,2381.76522778432,-67321624264704,374.013594388962,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
4115,32270.4918002379,2214.16855532846,-37729872117760,20734.33955,2358.9382625918,-67318650503168,377.681646108627,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
4165,32270.4918002379,2177.18590940652,-38092830408704,20446.6991,2315.78961291552,-67619235299328,381.352862358093,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
4215,32270.4918002379,2155.47735721002,-38559505448960,20446.6991,2268.65016682938,-68954882048000,385.324811935425,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
4265,32674.1524175089,2181.40182619459,-39016929951744,20446.6991,2243.65635547691,-70532607246336,389.868298053741,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.01}",26061.6062765121,TRUE
